# case=A4-Double-rare
# t=6.801122e-04 s     P_star=1.886984e+06 Pa   u_star=0.000000e+00 m/s
# S_L_head= -588.138  S_L_tail= -306.051  S_contact=   +0.000  S_R_tail= +306.051  S_R_head= +588.138 m/s
x[m],rho[kg/m^3],u[m/s],P[bar]
0.000000,54.976163,-250.0000,50.000000
0.002500,54.976163,-250.0000,50.000000
0.005000,54.976163,-250.0000,50.000000
0.007500,54.976163,-250.0000,50.000000
0.010000,54.976163,-250.0000,50.000000
0.012500,54.976163,-250.0000,50.000000
0.015000,54.976163,-250.0000,50.000000
0.017500,54.976163,-250.0000,50.000000
0.020000,54.976163,-250.0000,50.000000
0.022500,54.976163,-250.0000,50.000000
0.025000,54.976163,-250.0000,50.000000
0.027500,54.976163,-250.0000,50.000000
0.030000,54.976163,-250.0000,50.000000
0.032500,54.976163,-250.0000,50.000000
0.035000,54.976163,-250.0000,50.000000
0.037500,54.976163,-250.0000,50.000000
0.040000,54.976163,-250.0000,50.000000
0.042500,54.976163,-250.0000,50.000000
0.045000,54.976163,-250.0000,50.000000
0.047500,54.976163,-250.0000,50.000000
0.050000,54.976163,-250.0000,50.000000
0.052500,54.976163,-250.0000,50.000000
0.055000,54.976163,-250.0000,50.000000
0.057500,54.976163,-250.0000,50.000000
0.060000,54.976163,-250.0000,50.000000
0.062500,54.976163,-250.0000,50.000000
0.065000,54.976163,-250.0000,50.000000
0.067500,54.976163,-250.0000,50.000000
0.070000,54.976163,-250.0000,50.000000
0.072500,54.976163,-250.0000,50.000000
0.075000,54.976163,-250.0000,50.000000
0.077500,54.976163,-250.0000,50.000000
0.080000,54.976163,-250.0000,50.000000
0.082500,54.976163,-250.0000,50.000000
0.085000,54.976163,-250.0000,50.000000
0.087500,54.976163,-250.0000,50.000000
0.090000,54.976163,-250.0000,50.000000
0.092500,54.976163,-250.0000,50.000000
0.095000,54.976163,-250.0000,50.000000
0.097500,54.976163,-250.0000,50.000000
0.100000,54.976163,-250.0000,50.000000
0.102500,54.453493,-246.7718,49.403182
0.105000,53.934926,-243.5426,48.812616
0.107500,53.420431,-240.3122,48.228235
0.110000,52.909976,-237.0808,47.649972
0.112500,52.403613,-233.8483,47.077858
0.115000,51.901274,-230.6148,46.511784
0.117500,51.402878,-227.3802,45.951631
0.120000,50.908562,-224.1446,45.397523
0.122500,50.418125,-220.9081,44.849207
0.125000,49.931697,-217.6705,44.306800
0.127500,49.449105,-214.4319,43.770081
0.130000,48.970509,-211.1924,43.239198
0.132500,48.495719,-207.9519,42.713915
0.135000,48.024798,-204.7105,42.194274
0.137500,47.557744,-201.4682,41.680247
0.140000,47.094463,-198.2249,41.171702
0.142500,46.634946,-194.9808,40.668602
0.145000,46.179252,-191.7357,40.170990
0.147500,45.727309,-188.4898,39.678757
0.150000,45.279076,-185.2430,39.191836
0.152500,44.834540,-181.9954,38.710185
0.155000,44.393683,-178.7469,38.233761
0.157500,43.956486,-175.4977,37.762520
0.160000,43.522929,-172.2476,37.296415
0.162500,43.092991,-168.9967,36.835398
0.165000,42.666770,-165.7453,36.379459
0.167500,42.243977,-162.4928,35.928464
0.170000,41.824729,-159.2396,35.482406
0.172500,41.408994,-155.9856,35.041231
0.175000,40.996797,-152.7309,34.604939
0.177500,40.588131,-149.4755,34.173501
0.180000,40.182901,-146.2194,33.746796
0.182500,39.781069,-142.9626,33.324760
0.185000,39.382710,-139.7051,32.907453
0.187500,38.987773,-136.4469,32.494796
0.190000,38.596131,-133.1881,32.086639
0.192500,38.207946,-129.9286,31.683128
0.195000,37.823044,-126.6685,31.284059
0.197500,37.441463,-123.4078,30.889455
0.200000,37.063191,-120.1464,30.499281
0.202500,36.688173,-116.8845,30.113460
0.205000,36.316410,-113.6220,29.731973
0.207500,35.947903,-110.3589,29.354802
0.210000,35.582511,-107.0952,28.981783
0.212500,35.220454,-103.8310,28.613120
0.215000,34.861468,-100.5662,28.248526
0.217500,34.505596,-97.3009,27.888026
0.220000,34.152963,-94.0351,27.531728
0.222500,33.803371,-90.7688,27.179412
0.225000,33.456813,-87.5020,26.831055
0.227500,33.113334,-84.2347,26.486681
0.230000,32.772973,-80.9669,26.146313
0.232500,32.435602,-77.6986,25.809805
0.235000,32.101208,-74.4299,25.477127
0.237500,31.769781,-71.1608,25.148250
0.240000,31.441304,-67.8912,24.823142
0.242500,31.115763,-64.6213,24.501770
0.245000,30.793142,-61.3509,24.184103
0.247500,30.473422,-58.0801,23.870106
0.250000,30.156585,-54.8089,23.559744
0.252500,29.842611,-51.5373,23.252979
0.255000,29.531477,-48.2654,22.949776
0.257500,29.223160,-44.9931,22.650094
0.260000,28.917635,-41.7204,22.353893
0.262500,28.614874,-38.4475,22.061133
0.265000,28.314851,-35.1742,21.771770
0.267500,28.017533,-31.9005,21.485760
0.270000,27.722889,-28.6266,21.203056
0.272500,27.431096,-25.3524,20.923812
0.275000,27.141946,-22.0779,20.647817
0.277500,26.855392,-18.8031,20.375008
0.280000,26.571393,-15.5280,20.105335
0.282500,26.290167,-12.2527,19.838989
0.285000,26.011515,-8.9772,19.575767
0.287500,25.735320,-5.7014,19.315545
0.290000,25.461788,-2.4253,19.058503
0.292500,25.260565,0.0000,18.869841
0.295000,25.260565,0.0000,18.869841
0.297500,25.260565,0.0000,18.869841
0.300000,25.260565,0.0000,18.869841
0.302500,25.260565,0.0000,18.869841
0.305000,25.260565,0.0000,18.869841
0.307500,25.260565,0.0000,18.869841
0.310000,25.260565,0.0000,18.869841
0.312500,25.260565,0.0000,18.869841
0.315000,25.260565,0.0000,18.869841
0.317500,25.260565,0.0000,18.869841
0.320000,25.260565,0.0000,18.869841
0.322500,25.260565,0.0000,18.869841
0.325000,25.260565,0.0000,18.869841
0.327500,25.260565,0.0000,18.869841
0.330000,25.260565,0.0000,18.869841
0.332500,25.260565,0.0000,18.869841
0.335000,25.260565,0.0000,18.869841
0.337500,25.260565,0.0000,18.869841
0.340000,25.260565,0.0000,18.869841
0.342500,25.260565,0.0000,18.869841
0.345000,25.260565,0.0000,18.869841
0.347500,25.260565,0.0000,18.869841
0.350000,25.260565,0.0000,18.869841
0.352500,25.260565,0.0000,18.869841
0.355000,25.260565,0.0000,18.869841
0.357500,25.260565,0.0000,18.869841
0.360000,25.260565,0.0000,18.869841
0.362500,25.260565,0.0000,18.869841
0.365000,25.260565,0.0000,18.869841
0.367500,25.260565,0.0000,18.869841
0.370000,25.260565,0.0000,18.869841
0.372500,25.260565,0.0000,18.869841
0.375000,25.260565,0.0000,18.869841
0.377500,25.260565,0.0000,18.869841
0.380000,25.260565,0.0000,18.869841
0.382500,25.260565,0.0000,18.869841
0.385000,25.260565,0.0000,18.869841
0.387500,25.260565,0.0000,18.869841
0.390000,25.260565,0.0000,18.869841
0.392500,25.260565,0.0000,18.869841
0.395000,25.260565,0.0000,18.869841
0.397500,25.260565,0.0000,18.869841
0.400000,25.260565,0.0000,18.869841
0.402500,25.260565,0.0000,18.869841
0.405000,25.260565,0.0000,18.869841
0.407500,25.260565,0.0000,18.869841
0.410000,25.260565,0.0000,18.869841
0.412500,25.260565,0.0000,18.869841
0.415000,25.260565,0.0000,18.869841
0.417500,25.260565,0.0000,18.869841
0.420000,25.260565,0.0000,18.869841
0.422500,25.260565,0.0000,18.869841
0.425000,25.260565,0.0000,18.869841
0.427500,25.260565,0.0000,18.869841
0.430000,25.260565,0.0000,18.869841
0.432500,25.260565,0.0000,18.869841
0.435000,25.260565,0.0000,18.869841
0.437500,25.260565,0.0000,18.869841
0.440000,25.260565,0.0000,18.869841
0.442500,25.260565,0.0000,18.869841
0.445000,25.260565,0.0000,18.869841
0.447500,25.260565,0.0000,18.869841
0.450000,25.260565,0.0000,18.869841
0.452500,25.260565,0.0000,18.869841
0.455000,25.260565,0.0000,18.869841
0.457500,25.260565,0.0000,18.869841
0.460000,25.260565,0.0000,18.869841
0.462500,25.260565,0.0000,18.869841
0.465000,25.260565,0.0000,18.869841
0.467500,25.260565,0.0000,18.869841
0.470000,25.260565,0.0000,18.869841
0.472500,25.260565,0.0000,18.869841
0.475000,25.260565,0.0000,18.869841
0.477500,25.260565,0.0000,18.869841
0.480000,25.260565,0.0000,18.869841
0.482500,25.260565,0.0000,18.869841
0.485000,25.260565,0.0000,18.869841
0.487500,25.260565,0.0000,18.869841
0.490000,25.260565,0.0000,18.869841
0.492500,25.260565,0.0000,18.869841
0.495000,25.260565,0.0000,18.869841
0.497500,25.260565,0.0000,18.869841
0.500000,25.260565,0.0000,18.869841
0.502500,25.260565,0.0000,18.869841
0.505000,25.260565,0.0000,18.869841
0.507500,25.260565,0.0000,18.869841
0.510000,25.260565,0.0000,18.869841
0.512500,25.260565,0.0000,18.869841
0.515000,25.260565,0.0000,18.869841
0.517500,25.260565,0.0000,18.869841
0.520000,25.260565,0.0000,18.869841
0.522500,25.260565,0.0000,18.869841
0.525000,25.260565,0.0000,18.869841
0.527500,25.260565,0.0000,18.869841
0.530000,25.260565,0.0000,18.869841
0.532500,25.260565,0.0000,18.869841
0.535000,25.260565,0.0000,18.869841
0.537500,25.260565,0.0000,18.869841
0.540000,25.260565,0.0000,18.869841
0.542500,25.260565,0.0000,18.869841
0.545000,25.260565,0.0000,18.869841
0.547500,25.260565,0.0000,18.869841
0.550000,25.260565,0.0000,18.869841
0.552500,25.260565,0.0000,18.869841
0.555000,25.260565,0.0000,18.869841
0.557500,25.260565,0.0000,18.869841
0.560000,25.260565,0.0000,18.869841
0.562500,25.260565,0.0000,18.869841
0.565000,25.260565,0.0000,18.869841
0.567500,25.260565,0.0000,18.869841
0.570000,25.260565,0.0000,18.869841
0.572500,25.260565,0.0000,18.869841
0.575000,25.260565,0.0000,18.869841
0.577500,25.260565,0.0000,18.869841
0.580000,25.260565,0.0000,18.869841
0.582500,25.260565,0.0000,18.869841
0.585000,25.260565,0.0000,18.869841
0.587500,25.260565,0.0000,18.869841
0.590000,25.260565,0.0000,18.869841
0.592500,25.260565,0.0000,18.869841
0.595000,25.260565,0.0000,18.869841
0.597500,25.260565,0.0000,18.869841
0.600000,25.260565,0.0000,18.869841
0.602500,25.260565,0.0000,18.869841
0.605000,25.260565,0.0000,18.869841
0.607500,25.260565,0.0000,18.869841
0.610000,25.260565,0.0000,18.869841
0.612500,25.260565,0.0000,18.869841
0.615000,25.260565,0.0000,18.869841
0.617500,25.260565,0.0000,18.869841
0.620000,25.260565,0.0000,18.869841
0.622500,25.260565,0.0000,18.869841
0.625000,25.260565,0.0000,18.869841
0.627500,25.260565,0.0000,18.869841
0.630000,25.260565,0.0000,18.869841
0.632500,25.260565,0.0000,18.869841
